handover_success_rate,ABS_QoS_DRB,ULDelay_gNBDU_Cell,DLDelay_gNBDU_Cell
0.985000564,2,0.701389256,0.754614999
0.974090104,3,0.913633662,0.455637346
0.974568933,3,0.784353992,0.73121938
0.98847777,0,0.792330078,0.061671419
0.97558089,1,0.40256306,0.636910422
0.973023249,0,0.653782208,0.46345136
0.985633976,3,0.784741794,0.714598265
0.969972475,0,0.526345181,0.420590404
0.969920293,1,0.381038737,0.535147229
0.972075398,0,0.919495047,0.374778824
0.980653526,0,0.967045587,0.266697555
0.987463988,1,0.290887282,0.32718618
0.974807256,1,0.558009992,0.876811565
0.966651864,2,0.741674021,0.434272949
0.983263681,2,0.767326332,0.554829775
0.978205642,1,0.844323779,0.717406109
0.964652767,1,0.89791281,0.819258303
0.976479101,4,0.46222638,0.771367792
0.962415155,0,0.731234459,0.436959743
0.982471404,1,0.690716074,0.711214654
0.978707265,1,0.670134636,0.565071136
0.988462427,2,0.632495001,0.626720052
0.989425792,3,0.509877014,0.39332829
0.969244418,1,0.946644386,0.794446617
0.983959498,0,0.252879032,0.715803203
0.966205074,6,1.012567294,1.086893776
0.985492409,6,1.047504643,1.17530682
0.982068773,6,1.156959768,1.164428568
0.972403284,5,0.398664063,1.029557077
0.983867695,5,1.234810849,1.089199321
0.982456675,8,1.032640213,0.363862266
0.983433712,6,0.245570237,1.078642175
0.969911377,6,1.124310467,0.399701988
0.987827438,5,0.432324959,1.03142944
0.977401498,6,1.046486599,0.616691734
0.988830102,6,0.608430009,1.077763256
0.979817563,8,0.731781581,1.000338151
0.969816664,5,1.055097032,1.099304173
0.98474955,9,1.035083558,0.337060039
0.985815645,6,0.364929871,1.062279914
0.969481867,8,0.394829531,1.029883109
0.989903313,6,0.949964804,1.109335221
0.973244156,4,0.595719517,0.71757571
0.973666671,3,0.651015609,0.944193437
0.977593477,3,0.677779443,0.437136081
0.980118368,1,0.90071217,0.595260237
0.96553837,3,0.972056583,0.397930984
0.969919248,3,0.618815386,0.780399553
0.984489927,2,0.436127804,0.732668526
0.973057881,2,0.643834576,0.972644821
0.966060033,1,0.375424388,0.679473455
0.980981645,1,0.992346124,0.605711665
0.964221727,0,0.875849491,0.874107588
0.982516524,3,0.693563043,0.778105137
0.981191328,1,0.599753377,0.696639227
0.980705365,4,0.608256319,0.50347722
0.963167778,1,0.843513686,0.21277632
0.977219805,1,0.652987706,0.334966547
0.978162609,4,0.789259253,0.624032189
0.974963907,2,0.985773423,0.314788431
0.981430582,3,0.682445245,0.709351823
0.962089368,4,0.468902096,0.580135536
0.984085743,4,0.427963565,0.183529315
0.964835957,0,0.635201857,0.264972347
0.987022086,3,0.618904208,0.902295647
0.978606244,4,0.335416018,0.343649316
0.9812868,8,1.160593986,1.225463753
0.98449962,6,0.677885489,1.209607567
0.969761612,6,0.548633234,1.013784735
0.982719036,5,0.371877597,1.041419707
0.981137739,5,0.929382724,1.201839597
0.973137252,5,0.435987148,1.148200175
0.981778749,7,1.049903308,1.125464965
0.98557869,7,1.017975109,1.081281873
0.972949886,5,1.182080734,1.014826422
0.968259275,6,1.158715297,1.059295023
0.983506482,6,0.81728774,1.07557818
0.964707997,8,0.751944565,1.066938328
0.985348602,6,1.223512394,1.107657917
0.972210978,7,1.052440856,0.715157648
0.988140234,6,1.01569554,0.509088382
0.972955422,6,1.113321909,1.166796326
0.965951228,7,1.025866971,0.511983536
0.976573488,8,0.63687633,1.316282738
0.972779226,5,1.007656599,0.818332343
0.966745774,7,1.247661732,1.015049965
0.967524496,8,1.188083554,0.303307925
0.976629842,7,1.100605967,0.404260803
0.962829256,8,1.109519434,0.621991752
0.973083623,5,0.580742722,1.019841367
0.964828087,5,1.162187554,1.056344712
0.964681296,6,1.043562903,1.083132666
0.977508718,6,1.055216619,0.709079967
0.976788292,9,1.132611099,1.147991661
0.976129695,5,0.620472282,1.036836362
0.976918063,5,1.102082343,1.222732297
0.974159493,7,0.363379467,1.104762514
0.963177791,5,1.073020704,0.371864186
0.985245183,7,1.040056208,0.967106158
0.986637871,5,1.040640222,1.047794211
0.96278146,6,0.849518874,1.144591887
0.972030297,6,1.143175229,0.596209629
0.986265604,6,1.209708829,1.039805493
0.974630634,6,0.095354009,1.114858311
0.989376475,8,1.110053029,0.598598557
0.968193072,3,0.412921879,0.929403249
0.983701079,0,0.272147983,0.47252581
0.962651577,2,0.298086797,0.917656447
0.981423897,3,0.536742617,0.162130899
0.965959292,2,0.683053801,0.67314406
0.98653402,0,0.935263004,0.364423078
0.96973286,0,0.68756763,0.314804563
0.982549833,0,0.816721215,0.792392312
0.96189932,2,0.717294358,0.834692624
0.977109367,4,0.28372152,0.353510992
0.967790635,3,0.710603246,0.438881742
0.962451055,4,0.580065718,0.899328579
0.973088721,3,0.559935603,0.62473017
0.964461978,4,0.377822014,0.196826681
0.984813162,0,0.490194608,0.288347875
0.976791729,3,0.840267918,0.930891484
0.968238035,3,0.32659341,0.704869061
0.978633692,0,0.465862671,0.367137772
0.981080644,3,0.591446316,0.20324006
0.979136412,1,0.586099301,0.591791008
0.984335653,1,0.335887516,0.501609641
0.96508392,4,0.863513432,0.391494204
0.977913595,2,0.99263607,0.872073026
0.98544733,3,0.665733266,0.845093253
0.971991088,4,0.902023034,0.473241873
0.962369674,2,0.404652584,0.79274609
0.984341022,4,0.714530224,0.534991273
0.975439296,3,0.429673603,0.571838915
0.960441363,1,0.979665827,0.842173672
0.963009585,0,0.299252564,0.417538869
0.969358785,1,0.28304946,0.463920073
0.984417878,0,0.90241048,0.32138935
0.976904253,4,0.702090907,0.549254879
0.981424465,7,0.840942955,1.091825873
0.973880375,6,0.7060336,1.023531567
0.964762956,5,1.056527835,0.583413325
0.965843864,5,1.083714296,1.073555733
0.979952364,6,1.165696746,1.169757323
0.960435939,6,0.487241583,1.024093516
0.973391428,6,1.097554997,1.015578544
0.979386686,7,1.118030198,1.13983514
0.985995143,9,0.444402873,1.02080975
0.9629332,9,1.110812289,1.036138209
0.98133916,7,1.169825894,1.13902311
0.968226765,5,1.07984859,1.099896075
0.983601798,5,1.0383674,1.11718769
0.968317948,6,0.639333622,1.011009551
0.965186334,5,1.023587469,0.700349206
0.982104918,6,1.064304005,1.030877248
0.982228642,6,1.103548712,0.723731645
0.962275243,5,1.172608421,1.091461936
0.963286068,7,1.065915719,1.203311312
0.966498799,3,0.618487531,0.265731588
0.985969947,2,0.551647907,0.666166789
0.982810277,2,0.694246661,0.645077604
0.968577169,2,0.441362387,0.792341507
0.9762947,4,0.435986539,0.339624888
0.965934899,2,0.603449215,0.873254247
0.966714673,3,0.819906176,0.297556222
0.975515635,3,0.885751201,0.342594306
0.976450307,2,0.629382352,0.65563777
0.96714314,3,0.814056577,0.298796222
0.977281409,4,0.40834898,0.824029817
0.989826438,2,0.362290079,0.068130949
0.983198087,0,0.32238391,0.52417383
0.969290296,1,0.362105562,0.818620812
0.9657215,2,0.377604867,0.568345519
0.983997089,1,0.515930661,0.92315837
0.986029262,2,0.7182382,0.474247149
0.974498164,0,0.396835299,0.715352262
0.973003841,2,0.49697255,0.475015479
0.960083329,2,0.830577906,0.615504718
0.984243539,1,0.948176258,0.747218354
0.961061734,2,0.734539764,0.988297192
0.984295756,1,0.600000143,0.478795096
0.969191938,6,1.252859008,1.217851099
0.968530636,7,1.137461541,0.281579337
0.978777308,9,1.268840793,0.672630314
0.984334874,6,0.621551882,1.110682452
0.978541485,5,1.013003773,1.100284906
0.965223985,5,1.173957086,1.276135994
0.96700682,5,0.832651627,1.092350649
0.985326879,5,1.133337587,1.253332024
0.972515215,5,0.577583074,1.141941925
0.980150996,6,1.16232828,1.131914088
0.985492803,5,1.16544056,1.183340269
0.978680974,5,1.160240705,1.204946503
0.981259435,5,0.972185982,1.073124088
0.977751705,5,1.067518276,1.013821643
0.974491242,7,1.059943859,0.238154399
0.967881033,6,0.681021074,1.027950286
0.976628885,7,1.139209471,0.585075615
0.961319727,5,1.163268345,0.296884085
0.979296789,5,0.334957919,1.032967771
0.980537678,1,0.308095453,0.186836724
0.97297229,1,0.245735927,0.740876721
0.978974066,3,0.863398127,0.871239531
0.977600645,1,0.558016169,0.186375917
0.965250707,2,0.537485693,0.678344261
0.967388865,1,0.714270196,0.343859292
0.970783938,1,0.54989107,0.801491655
0.965947082,2,0.469065115,0.746295571
0.976287512,3,0.45367305,0.411162867
0.976726211,2,0.920524658,0.583770577
0.96773127,4,0.422392689,0.252979722
0.975739081,4,0.320506633,0.914974397
0.981052175,2,0.124340038,0.228367552
0.984822409,2,0.7795087,0.330794202
0.979515058,0,0.654208999,0.685186234
0.98319901,1,0.775027991,0.137051727
0.967367985,0,0.804847499,0.443822059
0.964431184,1,0.5491707,0.66934912
0.961263074,0,0.70721507,0.395021121
0.977964951,3,0.199645144,0.746696617
0.982107395,4,0.596165495,0.763332932
0.976992403,0,0.734084334,0.758880026
0.988390651,4,0.522139707,0.46956179
0.974827861,0,0.838637324,0.654574693
0.972082033,3,0.501712925,0.987527411
0.965783009,1,0.151756244,0.273672911
0.964482733,3,0.360889998,0.545248344
0.965497846,3,0.989403578,0.804004546
0.962457029,4,0.497889152,0.178520894
0.96617742,3,0.601858063,0.888476333
0.960575324,3,0.270905459,0.465018335
0.986028636,1,0.530772825,0.924145123
0.972421274,0,0.671867744,0.774053739
0.971864319,3,0.762458806,0.432636115
0.971679519,3,0.7904625,0.833785747
0.975595811,4,0.219727307,0.516054211
0.988805641,1,0.938468258,0.378774365
0.965437375,1,0.495656537,0.91977489
0.975791264,7,1.117681912,0.413267461
0.960117515,5,0.394134536,1.050010881
0.96703483,5,1.192144666,1.108765848
0.968898536,9,1.166441145,0.690975935
0.968555057,7,0.907662912,1.030076737
0.981696935,6,1.058339293,1.074893407
0.971957968,6,1.101147746,1.041642736
0.974441473,8,1.015009592,0.552599509
0.978226821,7,1.052071317,0.646713932
0.960484804,7,1.139433799,0.971523298
0.982999009,6,1.054582564,1.281457294
0.971747008,8,1.006725964,1.019655433
0.981400904,9,1.101665133,0.549170803
0.96578422,5,1.301661187,1.024337714
0.985491449,6,0.993071656,1.012126665
0.974887108,9,1.004250939,1.12601099
0.960788425,6,0.490588228,1.008133183
0.975777614,6,0.724948253,1.092043146
0.969951779,8,0.719877297,1.192814917
0.967667511,7,0.448771223,1.054596207
0.989890597,7,0.3958136,1.009659761
0.964704811,5,0.646780735,1.175406563
0.987849646,8,1.195489463,0.281000797
0.986310852,6,0.349189361,1.126952258
0.97586886,7,1.124527858,1.130664018
0.986475568,7,0.528464689,1.027035815
0.966220992,6,1.20568793,1.18511112
0.98392862,6,0.747031925,1.035007441
0.969419452,6,1.079779143,1.099861946
0.984635388,5,0.241264432,1.062182777
0.96411724,4,0.654695521,0.749491839
0.986469412,1,0.975704091,0.379103892
0.972283422,4,0.975338863,0.193635826
0.971539996,1,0.668761194,0.862516585
0.988431139,2,0.623539874,0.503980165
0.965380446,1,0.98760123,0.610910569
0.988243425,3,0.884469781,0.959146429
0.974088357,3,0.824120265,0.461208296
0.989490886,2,0.509420771,0.507639567
0.987516014,1,0.285709878,0.334682017
0.962196076,1,0.390442083,0.591046255
0.978284697,2,0.522621119,0.461316756
0.962066594,4,0.79600156,0.350857324
0.982416355,0,0.702943002,0.457698884
0.96859498,2,0.894320664,0.851051805
0.972689368,1,0.537738343,0.761723988
0.989115852,3,0.825623781,0.403447501
0.98192772,0,0.14542864,0.698261392
0.962265871,3,0.737315538,0.480674418
0.98504873,1,0.903131756,0.826094035
0.96404578,1,0.40960403,0.7452757
0.978094177,4,0.635636932,0.555863333
0.986725369,4,0.690957482,0.5443265
0.98152807,1,0.648614288,0.327814312
0.971137898,4,0.633383621,0.736247578
0.974220652,1,0.555507167,0.876458744
0.986780239,1,0.703724917,0.644969806
0.989318355,1,0.454820871,0.540204405
0.983585202,5,1.167667717,1.011739862
0.984458706,4,0.803753239,0.569177581
0.981583074,1,0.794498007,0.837381732
0.976064221,8,0.512435183,1.045187967
0.967614355,4,0.937959154,0.40536916
0.980210531,0,0.539892254,0.66484221
0.964287779,3,0.502747348,0.276831593
0.975787186,4,0.922478651,0.361953164
0.969888108,1,0.510971551,0.882865642
0.989990909,0,0.520473164,0.281138203
0.986740826,3,0.674242235,0.60477924
0.964811598,6,1.163225018,1.005418701
0.970279115,2,0.796702589,0.993268007
0.962415974,1,0.713181278,0.718153433
0.978505384,1,0.483498303,0.859077289
0.978095574,1,0.605098148,0.346213362
0.974218704,1,0.890706071,0.172355238
0.971592136,1,0.15412708,0.584436435
0.971652243,1,0.66000988,0.507706499
0.98687692,1,0.850514655,0.395743481
0.960293808,4,0.933340027,0.165713205
0.962114277,3,0.271920344,0.383567333
0.962786973,0,0.801333306,0.726306749
0.965794796,2,0.533353963,0.796878811
0.979672543,4,0.801227874,0.969631429
0.970418769,3,0.23483353,0.831634214
0.973040481,1,0.724186727,0.174163637
0.968953654,2,0.514326574,0.130687983
0.961835141,4,0.223780461,0.484407559
0.985891148,1,0.481495685,0.648991648
0.964016507,1,0.428275355,0.548727365
0.98581562,3,0.925697327,0.877854448
0.967519176,1,0.628160819,0.517752475
0.983966081,2,0.627845367,0.507497229
0.987369388,0,0.404772271,0.323534005
0.976535847,0,0.797785373,0.505758354
0.9614663,2,0.44728026,0.809716959
0.979812248,2,0.461842315,0.614840016
0.964569772,1,0.784140248,0.966384004
0.980869398,0,0.851831317,0.9352089
0.973324786,3,0.813570646,0.434855554
0.967605315,3,0.667341832,0.548928644
0.965742532,4,0.658446773,0.580425623
0.974061467,1,0.930481856,0.979852588
0.969117846,3,0.252362184,0.535798561
0.988165081,5,0.592135794,1.197961674
0.96077202,0,0.766979487,0.754881784
0.982359968,3,0.826025529,0.511756336
0.96494338,4,0.896381315,0.575212693
0.97213633,2,0.969292071,0.58814048
0.983976506,0,0.598345313,0.504656288
0.969652877,2,0.838595413,0.8849571
0.977194372,2,0.845494059,0.467564776
0.965237768,3,0.519073835,0.697276529
0.989400827,1,0.646048512,0.945596125
0.985607635,3,0.675688241,0.812125923
0.983755599,0,0.73972546,0.664070285
0.974371254,1,0.628149914,0.636825713
0.968397504,4,0.306240915,0.792106077
0.988447649,1,0.372985948,0.238375404
0.964231682,3,0.811657206,0.472849805
0.979430904,0,0.791893943,0.796545972
0.989015819,0,0.749566946,0.693702714
0.981604613,2,0.738945779,0.192284044
0.983412619,0,0.739921311,0.662998003
0.986146407,3,0.145530677,0.674514189
0.97560096,4,0.524997292,0.827203523
0.961247418,4,0.828044051,0.257828195
0.973568407,4,0.727696386,0.355315591
0.987103643,1,0.546462769,0.734367406
0.96115899,4,0.522843951,0.532673355
0.980006017,2,0.674943481,0.215111824
0.964224801,3,0.666012584,0.646074924
0.962941979,5,1.006991789,0.626108155
0.980817183,0,0.281268875,0.297336017
0.963371026,3,0.677843672,0.572991029
0.969121289,3,0.817627355,0.513936035
0.964061024,3,0.810244322,0.616248976
0.988697321,1,0.217762941,0.282679675
0.974702032,7,0.38772727,1.036984991
0.964070934,3,0.916161116,0.260734535
0.97079067,3,0.471627687,0.696384162
0.97674181,3,0.202668234,0.508332788
0.967842005,2,0.611596176,0.94077507
0.976606964,3,0.432476741,0.133788425
0.984150799,0,0.655780668,0.345324695
0.984485626,3,0.687608697,0.3006235
0.982133357,3,0.59585159,0.942067709
0.979375067,1,0.82079922,0.423885801
0.986442895,2,0.568094003,0.915844119
0.982832209,2,0.729209389,0.287064418
0.982292099,0,0.804744799,0.785595456
0.981987868,3,0.555724268,0.6518494
0.98575434,2,0.780790249,0.793072223
0.984704251,3,0.527079174,0.643395886
0.964918786,2,0.754873513,0.642663976
0.962404969,4,0.519643486,0.981219909
0.977160396,5,1.009834954,1.224828173
0.965683829,1,0.741552299,0.810638451
0.983766689,6,1.05968878,1.09699973
0.968479774,4,0.56008903,0.407123429
0.962799698,4,0.599569585,0.665251957
0.966689606,1,0.547450077,0.890863203
0.976325288,1,0.608463806,0.525524674
0.988386974,2,0.954438664,0.607335054
0.978515645,5,0.616337102,1.04117889
0.972841772,0,0.514271965,0.76130492
0.983442623,2,0.549832595,0.797704499
0.960608196,4,0.394106884,0.768301385
0.963050138,4,0.63676566,0.702630054
0.987371141,1,0.690962904,0.907154117
0.965423427,2,0.604868081,0.076583861
0.983021125,4,0.54178407,0.989062026
0.962294982,3,0.913588958,0.530895282
0.987692765,2,0.624705732,0.854703349
0.978954611,0,0.461595292,0.748593041
0.989926053,4,0.348740772,0.541010684
0.966495121,1,0.331740648,0.496848013
0.962573799,0,0.921809748,0.486936964
0.982873317,4,0.638740377,0.844708195
0.982092477,5,1.030055221,0.890087836
0.96579512,2,0.906291097,0.868872918
0.968716676,2,0.648982511,0.367168027
0.978088035,0,0.880034863,0.856551298
0.988481305,3,0.400834893,0.68930267
0.981089894,4,0.343335498,0.998867617
0.977770723,2,0.512612336,0.610325772
0.962730388,4,0.323469478,0.501090258
0.96478557,1,0.914843695,0.625322563
0.971363571,1,0.382707403,0.300850787
0.989831145,3,0.438999155,0.584184171
0.967984262,1,0.627175787,0.202891247
0.968341275,2,0.7378793,0.600177927
0.971865233,2,0.288027079,0.34455879
0.963006516,0,0.699185316,0.117552704
0.969824863,3,0.529180393,0.880807235
0.972630494,0,0.858937426,0.44553962
0.961973426,3,0.517583919,0.553716871
0.972792453,2,0.371086501,0.527660174
0.976529332,4,0.264833708,0.944512894
0.977868333,3,0.696826109,0.970231701
0.976119419,3,0.590117231,0.57584254
0.963643611,4,0.63724142,0.292850135
0.986273242,3,0.298660699,0.50120478
0.972925973,8,1.01615749,0.348696736
0.983123632,2,0.611902162,0.636689014
0.983902057,2,0.51657844,0.830378421
0.963396569,1,0.504098258,0.652622223
0.964372412,4,0.854751818,0.799479765
0.961193438,2,0.278935555,0.441471111
0.981765967,2,0.603502909,0.583373784
0.965822085,7,0.622935406,1.038775033
0.962683054,6,0.373024224,1.093831481
0.961170373,0,0.44216448,0.830649512
0.980238192,1,0.644389878,0.687622495
0.968714282,2,0.893381975,0.694644228
0.982021389,0,0.188529753,0.69467742
0.967883009,1,0.687369271,0.699513558
0.976956144,4,0.188773316,0.723326612
0.988819932,0,0.68306908,0.681707705
0.969504151,4,0.335067684,0.226645682
0.975361815,4,0.702059987,0.442897626
0.986004509,0,0.427555009,0.8034804
0.961724664,1,0.509470302,0.648936552
0.96697487,3,0.997968868,0.164008394
0.971607567,4,0.383326348,0.978062995
0.960449576,3,0.747117683,0.650374666
0.972921463,3,0.331855874,0.630342798
0.960441747,2,0.855580402,0.477313585
0.989219588,1,0.377107155,0.641699418
0.969346703,4,0.627175776,0.52890174
0.96728582,0,0.808166612,0.545759814
0.980733835,4,0.993541588,0.437479503
